"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"5:32:22.1652102 AM","chrome.exe","7464","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.2102702 AM","chrome.exe","6732","CreateFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.2103857 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.2990977 AM","chrome.exe","7596","CreateFile","C:\Windows\Prefetch\CHROME.EXE-5A1054B0.pf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.2991970 AM","chrome.exe","7596","ReadFile","C:\Windows\Prefetch\CHROME.EXE-5A1054B0.pf","SUCCESS","Offset: 0, Length: 19,346, Priority: Normal"
"5:32:22.3717035 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\winmm.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.3719970 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\winmm.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.3721732 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\winmm.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.3732356 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\dbghelp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.3735185 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\dbghelp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.3736822 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\dbghelp.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4353451 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4364167 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4366681 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4393655 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\userenv.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4396559 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\userenv.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4398481 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\userenv.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4412783 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\secur32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4418011 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\secur32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4419756 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\secur32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4432048 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\UIAutomationCore.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4434947 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\UIAutomationCore.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4439076 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\UIAutomationCore.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4453398 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\winhttp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4455943 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\winhttp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4457633 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\winhttp.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4468062 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\DWrite.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4470749 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\DWrite.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4472265 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\DWrite.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4488311 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\winspool.drv","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4491046 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\winspool.drv","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4492633 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\winspool.drv","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4505060 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4507738 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4510925 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4523997 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4526997 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4528779 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\propsys.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4545532 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\sspicli.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4554732 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\sspicli.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4556689 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\sspicli.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4589934 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\ole32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4592766 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\ole32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4594007 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\ole32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4615187 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\UIAutomationCore.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4627886 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\msasn1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4630451 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\msasn1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4632177 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\msasn1.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4948961 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\tzres.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4951708 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\tzres.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4952914 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\tzres.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4957674 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4958731 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4963183 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\tzres.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4965628 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\tzres.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4966508 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\tzres.dll","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.4969650 AM","chrome.exe","6732","CreateFile","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:32:22.4970560 AM","chrome.exe","6732","CreateFileMapping","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS","SyncType: SyncTypeOther"
"5:32:22.6013220 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\times.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6021436 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6025755 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\times.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6030723 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6038261 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\times.ttf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6044594 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesbd.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6055076 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6059845 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesbd.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6064229 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6070642 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesbd.ttf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6076196 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesbi.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6083505 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6087620 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesbi.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6092352 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6099384 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesbi.ttf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6104613 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesi.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6111555 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:32:22.6115790 AM","chrome.exe","7464","CreateFile","C:\Windows\Fonts\timesi.ttf","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
